LocomotionID,PrimateID,LMTypeCd,Checked,PctOfTime,CitationID,Comment,OrigIDPhysical,AuthorAddStamp,AuthorEditStamp,AuthorReviewStamp,AuthorIsDupeStamp,AdminReviewStamp
3512,1183,VERT,0,,24979,,,,,,,
3513,1177,CLIM,-1,,25104,,,12/19/2012,12/20/2012,12/19/2012,,
3515,1177,QUAD,-1,,25104,,,12/19/2012,12/20/2012,12/19/2012,,
3535,1177,LEAP,-1,,25104,,,,12/20/2012,11/28/2012,,
3537,337,CLIM,-1,,25195,,,12/30/2012,,12/30/2012,,
3538,337,LEAP,-1,,25195,,,12/30/2012,,12/31/2012,,
3539,695,CLIM,-1,29.5,25255,,,1/18/2013,,1/18/2013,,
3540,695,LEAP,0,9.6,25255,,,1/18/2013,,1/18/2013,,
3541,695,QUAD,0,53.9,25255,,,1/18/2013,,1/18/2013,,
3542,1175,QUAD,-1,,25277,,,2/9/2013,,2/9/2013,,
3543,1142,QUAD,0,,25278,,,2/9/2013,,2/9/2013,,
3544,1176,QUAD,0,,25279,,,2/9/2013,,2/9/2013,,
3545,1131,VERT,-1,,25334,,,3/15/2013,,,,
3546,1190,CLIM,-1,,25407,,,,,5/24/2009,,
3547,1190,LEAP,-1,,25407,,,,,5/24/2009,,
3548,1190,QUAD,-1,,25407,,,,,5/24/2009,,
3549,578,LEAP,0,,25458,,,4/11/2013,,4/11/2013,,
3550,1203,CLIM,-1,,25555,,,,,5/28/2009,,
3551,1203,LEAP,-1,,25555,,,,,5/28/2009,,
3552,1203,QUAD,-1,,25555,,,,,5/28/2009,,
3553,1273,BIPE,-1,,25588,,,,,4/17/2009,,
3554,1273,BRAC,-1,,25588,,,,,4/17/2009,,
3555,1273,CLIM,-1,,25588,,,,,4/17/2009,,
3556,1273,LEAP,-1,,25588,,,,,4/17/2009,,
3557,1273,SUSP,-1,,25588,,,,,4/17/2009,,
3558,1272,BIPE,-1,,25611,,,,,4/17/2009,,
3559,1272,BRAC,-1,,25611,,,,,4/17/2009,,
3560,1272,CLIM,-1,,25611,,,,,4/17/2009,,
3561,1272,LEAP,-1,,25611,,,,,4/17/2009,,
3562,1272,SUSP,-1,,25611,,,,,4/17/2009,,
3563,1307,CLIM,-1,,30767,,,,1/21/2019,6/17/2009,,
3564,1307,QUAD,-1,,30767,,,,1/21/2019,6/17/2009,,
3565,1225,QUAD,-1,,,,,,,,,
3566,1237,CLIM,-1,,25641,,,,,,,
3567,1237,LEAP,-1,,25641,,,,,,,
3568,1237,QUAD,-1,,25641,,,,,,,
3569,1237,CLIM,-1,,25641,,,,,,,
3570,1237,LEAP,-1,,25641,,,,,,,
3571,1237,QUAD,-1,,25641,,,,,,,
3572,1147,CLIM,-1,,25648,,,,10/8/2018,,,
3573,1147,QUAD,-1,,25651,,,,,,,
3574,1147,QUAD,-1,,25648,,,,,,,
3575,1148,BIPE,-1,,25675,Occasionally,,,,5/30/2009,,
3576,1148,BRAC,-1,,25675,,,,,5/30/2009,,
3577,1148,CLIM,-1,,25675,,,,,5/30/2009,,
3578,1148,LEAP,-1,,25675,,,,,5/30/2009,,
3579,1148,QUAD,-1,,25664,,,,,5/30/2009,,
3580,1148,QUAD,-1,,25675,,,,,5/30/2009,,
3581,1149,CLIM,-1,,25698,,,,,,,
3582,1149,LEAP,-1,,25698,,,,,,,
3583,1149,QUAD,-1,,25698,,,,,,,
3584,1149,CLIM,-1,,25698,,,,,,,
3585,1149,LEAP,-1,,25698,,,,,,,
3586,1149,QUAD,-1,,25698,,,,,,,
3587,1268,BIPE,-1,,25711,,,,,5/31/2009,,
3588,1268,CLIM,-1,,25711,,,,,5/31/2009,,
3589,1268,LEAP,-1,,25711,,,,,5/31/2009,,
3590,1268,QUAD,-1,,25711,,,,,5/31/2009,,
3591,1268,BIPE,-1,2,25718,,,,,5/31/2009,,
3592,1268,QUAD,-1,30,25718,,,,,5/31/2009,,
3593,1269,CLIM,-1,,25754,,,,,6/1/2009,,
3594,1269,LEAP,-1,,25754,,,,,6/1/2009,,
3595,1269,QUAD,-1,,25754,,,,,6/1/2009,,
3596,1269,QUAD,-1,,,,,,,6/1/2009,,
3597,1270,CLIM,0,,,,,,,8/27/2009,,
3598,1270,QUAD,0,,,,,,,8/27/2009,,
3599,1271,CLIM,-1,,30719,,,,11/16/2018,8/27/2009,,
3600,1271,QUAD,-1,,25769,,,,11/16/2018,8/27/2009,,
3619,1177,CLIM,-1,,24852,,,,10/25/2013,10/1/2012,,
3621,1177,QUAD,-1,,24852,,,,10/25/2013,10/1/2012,,
3637,1322,BIPE,0,0,,,,,,7/4/2009,,
3638,1322,BRAC,0,0,,,,,,7/4/2009,,
3639,1322,CLIM,-1,,25980,,,,,7/4/2009,,
3640,1322,LEAP,-1,,25980,,,,,7/4/2009,,
3641,1322,QUAD,-1,,25980,,,,,7/4/2009,,
3642,1322,CLIM,-1,,26024,,,,5/22/2010,11/28/2012,,
3643,1322,LEAP,-1,,26024,,,,5/22/2010,11/28/2012,,
3644,1322,QUAD,-1,,26024,,,,5/22/2010,11/28/2012,,
3645,1322,CLIM,-1,,26029,,,,5/22/2010,11/28/2012,,
3646,1322,LEAP,-1,,26029,,,,5/22/2010,11/28/2012,,
3647,1322,QUAD,-1,,26029,,,,5/22/2010,11/28/2012,,
3648,1322,CLIM,-1,,26035,,,,5/22/2010,10/19/2012,,
3649,1322,LEAP,-1,,26035,,,,5/22/2010,10/19/2012,,
3650,1322,QUAD,-1,,26035,,,,5/22/2010,10/19/2012,,
3651,1322,CLIM,-1,,26038,,,,5/10/2010,11/28/2012,,
3652,1322,LEAP,-1,,26038,,,,5/10/2010,11/28/2012,,
3653,1322,QUAD,-1,,26038,,,,5/10/2010,11/28/2012,,
3654,1322,CLIM,-1,,26043,,,,5/10/2010,10/1/2012,,
3655,1322,LEAP,-1,,26043,,,,5/10/2010,10/1/2012,,
3656,1322,QUAD,-1,,26043,,,,5/10/2010,10/1/2012,,
3657,1322,CLIM,-1,,26049,,,,2/5/2012,5/14/2009,,
3658,1322,LEAP,-1,,,,,,,5/14/2009,,
3659,1322,QUAD,-1,,26049,,,,2/5/2012,5/14/2009,,
3660,1322,VERT,-1,,26049,,,,2/5/2012,5/14/2009,,
3661,1218,BRAC,-1,3.9,26064,,,,,5/19/2009,,
3662,1218,CLIM,-1,17,26064,,,,,5/19/2009,,
3663,1218,LEAP,-1,17.8,26064,,,,,5/19/2009,,
3664,1218,QUAD,-1,61.3,26064,,,,,5/19/2009,,
3665,1222,CLIM,-1,,26125,,,,,3/9/2014,,
3666,1222,LEAP,-1,,26125,,,,,5/27/2009,,
3667,1222,QUAD,-1,,26125,,,,,5/27/2009,,
3668,1222,VERT,-1,,26125,,,,,5/27/2009,,
3669,1223,CLIM,-1,,26167,,,,,,,
3670,1223,LEAP,-1,,26167,,,,,,,
3671,1223,QUAD,-1,,26167,,,,,,,
3672,1231,QUAD,-1,,27480,,,,9/26/2014,5/30/2009,,
3673,1232,QUAD,-1,,27201,,,,11/23/2018,5/30/2009,,
3674,1229,CLIM,-1,,27333,,,,3/9/2014,,,
3675,1229,LEAP,-1,,27333,,,,3/9/2014,,,
3676,1229,QUAD,-1,,27333,,,,3/9/2014,,,
3677,1229,SUSP,0,,,,,,,,,
3678,1219,BIPE,-1,,26236,almost never,,,,12/30/2014,,
3679,1219,BRAC,-1,,26236,rarely,,,,12/30/2014,,
3680,1219,CLIM,-1,,26236,frequently,,,,12/30/2014,,
3681,1219,LEAP,-1,,26236,frequently,,,,12/30/2014,,
3682,1219,QUAD,-1,,26236,frequently,,,,12/30/2014,,
3683,1219,SUSP,-1,,26236,sometimes,,,,12/30/2014,,
3684,1219,BIPE,-1,,26237,,,,,12/30/2014,,
3685,1219,CLIM,-1,,26238,,,,,12/30/2014,,
3686,1219,QUAD,-1,,26238,,,,,12/30/2014,,
3687,1219,BIPE,-1,,26237,,,,,12/30/2014,,
3688,1219,BRAC,-1,,26238,,,,,12/30/2014,,
3689,1219,LEAP,-1,,26238,,,,,12/30/2014,,
3690,1219,QUAD,-1,,26239,,,,,12/30/2014,,
3691,1219,SUSP,-1,,26238,,,,,12/30/2014,,
3692,1219,VERT,-1,,26238,,,,,12/30/2014,,
3693,1234,BIPE,0,0,26270,,,,,,,
3694,1234,CLIM,-1,16.2,26270,"clamber: f: 20.1, m: 13.0",,,6/23/2009,6/23/2009,,
3695,1234,LEAP,-1,44.7,26270,"f: 39.1, m: 46.5",,,6/23/2009,6/23/2009,,
3696,1234,QUAD,-1,32.4,26270,"f: 33.8, m: 34.1",,,6/23/2009,6/23/2009,,
3697,1234,SUSP,-1,2.8,26270,"bridge f: 2.8, m: 2.3",,,6/23/2009,6/23/2009,,
3698,1234,VERT,-1,4,26270,"f: 4.1, m: 4.3",,,6/23/2009,6/23/2009,,
3699,1234,CLIM,-1,32,26271,,,,6/23/2009,6/23/2009,,
3700,1234,LEAP,-1,25,26271,,,,6/23/2009,6/23/2009,,
3701,1234,QUAD,-1,37,26271,,,,6/23/2009,6/23/2009,,
3702,1234,VERT,-1,5,26271,,,,6/23/2009,6/23/2009,,
3703,1234,CLIM,-1,21,26272,"'primary forest', dry season 1990",,,6/23/2009,6/23/2009,,
3704,1234,LEAP,-1,17,26272,"'primary forest', dry season 1990",,,6/23/2009,6/23/2009,,
3705,1234,QUAD,-1,25,26272,"'primary forest', dry season 1990",,,6/23/2009,6/23/2009,,
3706,1234,CLIM,-1,24,26272,"'primary forest', dry season 1991",,,6/23/2009,6/23/2009,,
3707,1234,LEAP,-1,19,26272,"'primary forest', dry season 1991",,,6/23/2009,6/23/2009,,
3708,1234,QUAD,-1,18,26272,"'primary forest', dry season 1991",,,6/23/2009,6/23/2009,,
3709,1234,CLIM,-1,23,26272,"'primary forest', wet season 1990",,,6/23/2009,6/23/2009,,
3710,1234,LEAP,-1,20,26272,"'primary forest', wet season 1990",,,6/23/2009,,,
3711,1234,QUAD,-1,17,26272,"'primary forest', wet season 1990",,,6/23/2009,6/23/2009,,
3712,1234,CLIM,-1,15,26272,"'secondary forest', dry season 1991",,,6/23/2009,6/23/2009,,
3713,1234,LEAP,-1,23,26272,"'secondary forest', dry season 1991",,,6/23/2009,6/23/2009,,
3714,1234,QUAD,-1,26,26272,"'secondary forest', dry season 1991",,,6/23/2009,6/23/2009,,
3715,1234,CLIM,-1,17,26272,"pine forest, dry season 1990",,,6/23/2009,6/23/2009,,
3716,1234,LEAP,-1,22,26272,"pine forest, dry season 1990",,,6/23/2009,6/23/2009,,
3717,1234,QUAD,-1,20,26272,"pine forest, dry season 1990",,,6/23/2009,6/23/2009,,
3718,1236,QUAD,-1,,27339,,,,3/9/2014,,,
3719,1283,CLIM,-1,,26327,,,,,,,
3720,1283,LEAP,-1,,26327,,,,,,,
3721,1284,CLIM,-1,,30753,,,,1/18/2019,,,
3722,1284,LEAP,-1,,30753,,,,1/18/2019,,,
3723,1285,CLIM,-1,22.3,26339,,,,,,,
3724,1285,LEAP,-1,10.2,26339,,,,,,,
3725,1285,QUAD,-1,58.8,26339,,,,,,,
3726,1285,SUSP,-1,0.8,26339,,,,,,,
3727,1285,VERT,-1,6.5,26339,,,,,,,
3728,1286,CLIM,-1,,26359,,,,,,,
3729,1286,LEAP,-1,,26359,,,,,,,
3730,1286,QUAD,-1,,26359,,,,,,,
3731,1298,CLIM,-1,,26757,,,,1/29/2019,,,
3732,1298,QUAD,-1,,26757,,,,1/29/2019,,,
3733,1299,BRAC,-1,0.2,26397,,,,,4/18/2009,,
3734,1299,CLIM,-1,16.5,26395,,,,,4/18/2009,,
3735,1299,LEAP,-1,12.6,26395,,,,,4/18/2009,,
3736,1299,QUAD,-1,94.8,26395,,,,,4/18/2009,,
3737,1299,SUSP,-1,0.2,26397,,,,,4/18/2009,,
3738,1299,VERT,-1,68.4,26397,,,,,4/18/2009,,
3739,1299,CLIM,0,17.1,26397,,,,,4/18/2009,,
3740,1299,LEAP,0,49.3,26397,,,,,4/18/2009,,
3741,1299,VERT,0,21.7,26395,,,,,4/18/2009,,
3742,1299,CLIM,-1,20,26428,,,,,5/30/2009,,
3743,1299,LEAP,-1,8,26428,,,,,5/30/2009,,
3744,1299,QUAD,-1,50.3,26428,,,,,5/30/2009,,
3745,1299,VERT,-1,,26428,,,,,5/30/2009,,
3746,1299,CLIM,-1,20,26428,,,,,5/30/2009,,
3747,1299,LEAP,-1,8,26428,,,,,5/30/2009,,
3748,1299,QUAD,-1,67.3,26428,,,,,5/30/2009,,
3749,1299,VERT,-1,,26428,,,,,5/30/2009,,
3750,1206,CLIM,-1,12.4,26473,,,,,7/7/2009,,
3751,1206,LEAP,-1,32.5,26473,,,,,5/23/2009,,
3752,1206,QUAD,-1,47.6,26473,,,,,5/23/2009,,
3753,1206,SUSP,-1,,26473,,,,,5/23/2009,,
3754,1206,VERT,-1,6.3,26473,Includes vertical clinging and scansorial locomotion.,,,7/7/2009,5/23/2009,,
3755,1293,CLIM,-1,6,26493,,,,,5/23/2009,,
3756,1293,LEAP,-1,31,26493,,,,,5/23/2009,,
3757,1293,QUAD,-1,54,26493,,,,,5/23/2009,,
3758,1293,SUSP,-1,1,26493,Less than 1%,,,7/7/2009,5/23/2009,,
3759,1293,VERT,-1,7.9,26493,,,,,5/23/2009,,
3760,1290,CLIM,-1,6,26521,,,,,5/23/2009,,
3761,1290,LEAP,-1,31,26521,,,,,5/23/2009,,
3762,1290,QUAD,-1,54,26521,,,,,5/23/2009,,
3763,1290,SUSP,-1,1,26521,Less than 1%,,,7/7/2009,5/23/2009,,
3764,1290,VERT,-1,7.9,26521,,,,,5/23/2009,,
3765,1311,QUAD,-1,,26557,,,9/26/2013,,9/26/2013,,
3766,346,QUAD,-1,,26573,,,10/12/2013,,12/21/2015,,
3767,346,CLIM,-1,,26573,,,10/12/2013,,12/21/2015,,
3768,602,LEAP,0,,26598,,,11/1/2013,,11/1/2013,,
3769,382,CLIM,-1,,26628,,,11/29/2013,,,,
3770,382,LEAP,-1,,26628,,,11/29/2013,,,,
3771,759,CLIM,-1,,26629,,,12/30/2013,,,,
3772,502,CLIM,-1,,26635,,,12/30/2013,,,,
3773,502,LEAP,-1,,26635,,,12/30/2013,,,,
3774,502,QUAD,-1,,26635,,,12/30/2013,,,,
3775,498,CLIM,-1,,26639,,,12/30/2013,,,,
3776,498,LEAP,-1,,26639,,,12/30/2013,,,,
3777,498,QUAD,-1,,26639,,,12/30/2013,,,,
3778,493,LEAP,-1,,26707,,,1/11/2014,,,,
3779,493,CLIM,-1,,26707,,,1/11/2014,,,,
3780,1323,BRAC,-1,,26718,restricted to two and a half arm spans.,,,,,,
3781,1323,CLIM,-1,,,,,,,,,
3782,1323,LEAP,-1,,26718,,,,,,,
3783,1323,QUAD,-1,,26718,,,,,,,
3784,1325,CLIM,-1,,,,,,,,,
3785,1325,LEAP,-1,,,,,,,,,
3786,1325,QUAD,-1,,,,,,,,,
3787,1325,CLIM,-1,,,,,,,,,
3788,1325,LEAP,-1,,,,,,,,,
3789,1325,QUAD,-1,,,,,,,,,
3790,1325,CLIM,-1,,26782,,,,,,,
3791,1325,LEAP,-1,,26782,,,,,,,
3792,1325,QUAD,-1,,26782,,,,,,,
3793,593,QUAD,-1,,26808,,,1/27/2014,,1/27/2014,,
3794,593,BRAC,-1,,26808,,,1/27/2014,,1/27/2014,,
3795,593,CLIM,-1,,26808,,,1/27/2014,,1/27/2014,,
3796,593,LEAP,-1,,26808,,,1/27/2014,,1/27/2014,,
3797,593,SUSP,-1,,26808,,,1/27/2014,,1/27/2014,,
3798,1191,QUAD,-1,,26815,,,,,,,
3799,1327,BIPE,-1,1,26901,,,,,6/5/2009,,
3800,1327,BRAC,-1,98.5,26901,,,,,6/5/2009,,
3801,1327,CLIM,-1,0.5,26901,,,,,6/5/2009,,
3802,1093,CLIM,-1,,26941,,,10/21/2009,,,,
3803,1093,QUAD,-1,,26941,,,10/21/2009,,,,
3804,1329,CLIM,-1,,26986,,,9/27/2011,,,,
3805,1329,LEAP,-1,,26986,,,9/27/2011,,,,
3806,1329,QUAD,-1,,26986,,,9/27/2011,9/27/2011,,,
3807,1281,QUAD,-1,,27020,,,,,6/8/2009,,
3808,1260,CLIM,-1,,27037,,,,5/10/2010,10/19/2012,,
3809,1260,LEAP,-1,,27037,,,,5/10/2010,10/12/2012,,
3810,1260,QUAD,-1,,27037,,,,5/10/2010,9/30/2012,,
3811,1261,CLIM,-1,,27055,,,,5/10/2010,,,
3812,1261,LEAP,-1,,27055,,,,5/10/2010,9/30/2012,,
3813,1261,QUAD,-1,,27055,,,,5/10/2010,9/30/2012,,
3814,1262,CLIM,-1,,27066,,,,5/10/2010,10/2/2012,,
3815,1262,LEAP,-1,,27066,,,,5/10/2010,10/2/2012,,
3816,1262,QUAD,-1,,27066,,,,5/10/2010,10/2/2012,,
3817,1263,CLIM,-1,,27086,,,,5/10/2010,11/28/2012,,
3818,1263,LEAP,-1,,27086,,,,5/10/2010,11/28/2012,,
3819,1263,QUAD,-1,,27086,,,,5/10/2010,11/28/2012,,
3820,1264,CLIM,-1,,27101,,,,5/10/2010,10/28/2012,,
3821,1264,LEAP,-1,,27101,,,,5/10/2010,10/28/2012,,
3822,1264,QUAD,-1,,27101,,,,5/10/2010,10/28/2012,,
3823,1265,CLIM,-1,,27118,,,,5/10/2010,12/7/2012,,
3824,1265,LEAP,-1,,27118,,,,5/10/2010,10/1/2012,,
3825,1265,QUAD,-1,,27118,,,,5/10/2010,10/1/2012,,
3826,1266,CLIM,-1,,27130,,,,12/21/2012,10/1/2012,,
3827,1266,LEAP,-1,,27130,,,,12/21/2012,10/1/2012,,
3828,1266,QUAD,-1,,27130,,,,12/21/2012,10/1/2012,,
3829,1274,CLIM,-1,,27144,,,,5/22/2010,10/19/2012,,
3830,1274,LEAP,-1,,27144,,,,5/22/2010,10/19/2012,,
3831,1274,QUAD,-1,,27144,,,,5/22/2010,10/19/2012,,
3832,1275,CLIM,-1,,27148,,,,5/22/2010,11/28/2012,,
3833,1275,LEAP,-1,,27148,,,,5/22/2010,11/28/2012,,
3834,1275,QUAD,-1,,27148,,,,5/22/2010,11/28/2012,,
3835,1276,CLIM,-1,,27154,,,,5/22/2010,11/28/2012,,
3836,1276,LEAP,-1,,27154,,,,5/22/2010,11/28/2012,,
3837,1276,QUAD,-1,,27154,,,,5/22/2010,11/28/2012,,
3838,1277,CLIM,-1,,27161,,,,5/22/2010,11/27/2012,,
3839,1277,LEAP,-1,,27161,,,,5/22/2010,11/27/2012,,
3840,1277,QUAD,-1,,27161,,,,5/22/2010,11/27/2012,,
3841,1278,CLIM,-1,,27165,,,,5/22/2010,11/28/2012,,
3842,1278,LEAP,-1,,27165,,,,5/22/2010,11/28/2012,,
3843,1278,QUAD,-1,,27165,,,,5/22/2010,11/28/2012,,
3844,1238,QUAD,-1,,27179,,,6/4/2009,,,,
3845,1240,CLIM,-1,,27182,,,,,6/27/2009,,
3846,1240,LEAP,-1,,27182,,,,,6/27/2009,,
3847,1240,QUAD,-1,,27182,,,,,6/27/2009,,
3848,1226,QUAD,-1,,,,,,,5/27/2009,,
3849,1233,LEAP,-1,,27219,,,,12/30/2013,5/7/2009,,
3850,1233,QUAD,-1,,27219,,,,12/30/2013,5/7/2009,,
3851,1233,CLIM,-1,,27219,,,12/30/2013,,,,
3855,1224,CLIM,-1,,27314,,,,11/24/2018,6/13/2009,,
3863,1224,QUAD,-1,,27314,,,,11/24/2018,6/14/2009,,
3865,1224,LEAP,-1,,27314,,,,11/24/2018,6/14/2009,,
3867,1230,CLIM,-1,,27261,,,,,,,
3868,1230,LEAP,-1,,27261,,,,,,,
3869,1230,QUAD,-1,,27261,,,,,,,
3870,1230,VERT,-1,,27261,,,,,,,
3876,1247,QUAD,-1,100,,,,,,5/9/2009,,
3877,1227,CLIM,-1,,27330,,,3/9/2014,,,,
3878,1227,LEAP,-1,,27330,,,3/9/2014,,,,
3879,1227,QUAD,-1,,27330,,,3/9/2014,,,,
3880,1221,CLIM,-1,,27336,,,3/9/2014,,,,
3881,1221,LEAP,-1,,27336,,,3/9/2014,,,,
3882,1221,QUAD,-1,,27336,,,3/9/2014,,,,
3883,1236,CLIM,-1,,27339,,,3/9/2014,,,,
3884,1236,LEAP,-1,,27339,,,3/9/2014,,,,
3885,1331,CLIM,-1,,27373,,,,,5/22/2009,,
3886,1331,LEAP,-1,,27373,,,,,5/22/2009,,
3887,1331,QUAD,-1,,27373,,,,,5/22/2009,,
3888,1331,SUSP,-1,,27373,,,,,5/22/2009,,
3889,1331,CLIM,-1,,27381,,,,,5/22/2009,,
3890,1331,LEAP,-1,,27381,,,,,5/22/2009,,
3891,1331,QUAD,-1,,27381,,,,,5/22/2009,,
3892,1331,SUSP,-1,,27381,,,,,5/22/2009,,
3893,1333,LEAP,-1,,27402,,,,6/6/2009,8/30/2012,,
3894,1333,QUAD,-1,,27402,,,,6/6/2009,6/6/2009,,
3895,1335,CLIM,-1,,27424,,,,,1/4/2011,,
3896,1335,LEAP,-1,,27424,,,,,1/4/2011,,
3897,1335,QUAD,-1,,27424,,,,,1/4/2011,,
3898,1335,VERT,-1,,27424,,,,,1/4/2011,,
3899,1334,LEAP,-1,,27440,,,,,1/6/2011,,
3900,1334,QUAD,-1,,27440,,,,,1/6/2011,,
3901,1334,VERT,-1,,27440,,,,,1/6/2011,,
3902,510,CLIM,-1,,27473,,,6/22/2014,,,,
3903,510,LEAP,-1,,27473,,,6/22/2014,,,,
3904,510,QUAD,-1,,27473,,,6/22/2014,,,,
3905,1228,CLIM,-1,,27476,,,9/15/2014,,,,
3906,1228,LEAP,-1,,27476,,,9/15/2014,,,,
3907,1228,QUAD,-1,,27476,,,9/15/2014,,,,
3908,1231,CLIM,-1,,27480,,,9/26/2014,,,,
3909,1231,LEAP,-1,,27480,,,9/26/2014,,,,
3910,1235,CLIM,-1,,27481,,,9/29/2014,,,,
3911,1235,LEAP,-1,,27481,,,9/29/2014,,,,
3912,1235,QUAD,-1,,27481,,,9/29/2014,,,,
3913,1208,QUAD,-1,,27503,,,,,,,
3914,1208,SUSP,-1,,27503,,,,,,,
3915,1208,CLIM,-1,,27504,,,,5/24/2010,,,
3916,1208,LEAP,-1,,27504,,,,5/24/2010,,,
3917,1208,BIPE,-1,,27503,,,,,,,
3918,1214,BIPE,-1,2.1,27514,,,,,5/29/2009,,
3919,1214,CLIM,-1,5,27512,,,,,5/29/2009,,
3920,1214,LEAP,-1,10,27512,,,,,5/29/2009,,
3921,1214,QUAD,-1,85,27512,,,,,5/29/2009,,
3922,1214,SUSP,0,0,27514,,,,,5/29/2009,,
3923,1214,CLIM,-1,5.2,27507,,,,,5/29/2009,,
3924,1214,LEAP,-1,10.4,27507,,,,,5/29/2009,,
3925,1214,QUAD,-1,84.4,27515,,,,,5/29/2009,,
3926,1215,BIPE,-1,2.1,27551,,,,,5/29/2009,,
3927,1215,CLIM,-1,5,27549,,,,,5/29/2009,,
3928,1215,LEAP,-1,10,27549,,,,,5/29/2009,,
3929,1215,QUAD,-1,85,27549,,,,,5/29/2009,,
3930,1215,SUSP,0,0,27551,,,,,5/29/2009,,
3931,1215,CLIM,-1,5.2,27544,,,,,5/29/2009,,
3932,1215,LEAP,-1,10.4,27544,,,,,5/29/2009,,
3933,1215,QUAD,-1,84.4,27552,,,,,5/29/2009,,
3939,1340,CLIM,-1,,27595,,,,5/30/2009,5/30/2009,,
3940,1340,LEAP,-1,,27595,,,,5/30/2009,5/30/2009,,
3941,1340,QUAD,-1,,27595,,,,5/30/2009,5/30/2009,,
3942,1340,BIPE,-1,,27595,,,5/30/2009,,5/30/2009,,
3943,1340,SUSP,-1,,27595,,,5/30/2009,,5/30/2009,,
3944,1341,CLIM,-1,,27606,,,,5/30/2009,5/30/2009,,
3945,1341,LEAP,-1,,27606,,,,5/30/2009,5/30/2009,,
3946,1341,QUAD,-1,,27606,,,,5/30/2009,5/30/2009,,
3947,1341,BIPE,-1,,27606,,,5/30/2009,,5/30/2009,,
3948,1341,SUSP,-1,,27606,,,5/30/2009,,5/30/2009,,
3949,1216,CLIM,-1,,27629,,,,5/30/2009,5/30/2009,,
3950,1216,LEAP,-1,,27629,,,,5/30/2009,5/30/2009,,
3951,1216,QUAD,-1,,27629,,,,5/30/2009,5/30/2009,,
3952,1216,BIPE,-1,,27629,,,5/30/2009,,5/30/2009,,
3953,1216,SUSP,-1,,27629,,,5/30/2009,,5/30/2009,,
3954,1211,BIPE,-1,,27647,incidental,,,,5/10/2009,,
3955,1211,CLIM,-1,,27656,,,,5/10/2009,5/10/2009,,
3956,1211,LEAP,-1,,27656,,,,5/10/2009,5/10/2009,,
3957,1211,QUAD,-1,,27657,,,,,5/10/2009,,
3958,1211,VERT,-1,,27647,,,,,5/10/2009,,
3959,1209,CLIM,-1,,27683,,,,,5/3/2009,,
3960,1209,LEAP,-1,,27683,,,,,5/3/2009,,
3961,1209,QUAD,-1,,27683,,,,,5/3/2009,,
3962,1209,SUSP,-1,,27683,,,,,5/3/2009,,
3963,1209,BIPE,-1,,27683,While using the ground crested capuchin monkeys can assume the bipedal posture to locate possible predators or food resources ,,5/3/2009,,5/3/2009,,
3964,1210,BIPE,-1,,27698,,,,,,,
3965,1210,CLIM,-1,,27698,,,,,,,
3966,1210,QUAD,-1,,27698,,,,,,,
3967,1082,LEAP,-1,33,27749,,,,,,,
3968,1082,QUAD,-1,56,27749,,,,,,,
3969,1016,CLIM,-1,1,27770,,,,,7/4/2009,,
3970,1016,LEAP,-1,45.6,27770,,,,,7/4/2009,,
3971,1016,QUAD,-1,35.3,27770,,,,,7/4/2009,,
3972,1309,LEAP,0,42,27822,,,12/6/2014,12/7/2014,12/7/2014,,
3973,1309,QUAD,0,55,27822,,,12/6/2014,12/7/2014,12/7/2014,,
3974,1309,CLIM,0,3,27822,,,12/7/2014,,12/7/2014,,
3975,927,CLIM,-1,,27936,,,12/31/2014,,12/31/2014,,
3976,927,LEAP,-1,,27936,,,12/31/2014,,12/31/2014,,
3977,927,QUAD,-1,,27936,,,12/31/2014,,12/31/2014,,
3978,927,SUSP,-1,,27936,,,12/31/2014,,12/31/2014,,
3979,795,QUAD,-1,,14592,"More than 50% of substrates used were branches, with the remaining time spent on trunks, bamboo, vines and palms.  More than 50% of jumps were branch to branch, with branch to trunk and vines also used frequently during jumps.",,1/9/2015,3/6/2018,,,
3980,186,QUAD,0,,3504,,,1/9/2015,1/9/2015,,1/9/2015,
3981,187,QUAD,0,,3518,"More than 50% of substrates used were branches, with the remaining time spent on trunks, bamboo, vines and palms.  More than 50% of jumps were branch to branch, with branch to trunk and vines also used frequently during jumps.",,1/9/2015,,,,
3982,938,SUSP,-1,,28116,Pedal suspension in play (17.1%) and feeding (3.5).,,1/24/2015,1/24/2015,1/24/2015,,
3983,1089,VERT,-1,10.5,28121,in feeding samples; 11.3 of rest samples.,,1/26/2015,1/26/2015,1/26/2015,,
3984,1343,CLIM,-1,5.2,28135,,,,,5/23/2009,,
3985,1343,LEAP,-1,10.4,28135,,,,,5/23/2009,,
3986,1343,QUAD,-1,84.4,28135,,,,,5/23/2009,,
3987,1267,QUAD,-1,,28183,,,,,8/27/2009,,
3988,1267,CLIM,-1,,28187,,,11/29/2013,,,,
3989,1267,LEAP,-1,,28187,,,11/29/2013,,,,
3990,1355,CLIM,-1,12.4,28239,,,,,5/22/2009,,
3991,1355,LEAP,-1,32.5,28239,,,,,5/22/2009,,
3992,1355,QUAD,-1,47.6,28239,,,,,5/22/2009,,
3993,1355,SUSP,-1,,28239,,,,,5/22/2009,,
3994,1355,VERT,-1,6.3,28239,Includes vertical clinging and scansorial locomotion.,,,7/7/2009,5/22/2009,,
3995,1355,CLIM,-1,,,,,,,5/22/2009,,
